Location,Country,Disease,Species,Feed Language,HM Alert ID,Headline,URL,Issue Date,Alert Tag,SC,SD,CC,CD,RO,Feed Name
Guinea,Guinea,Ebola,Humans,ru,2758726,PRO/RUS> _Ñ_¡„Û„Ä_±_µ_¦_____µ „_À_ü_«___±___á„Û_µ___ü_µ - _È_ü„É__„Û_¡_«_¼_¡ ___±___È_¡ (___±_á__„Û),http://promedmail.org/direct.php?id=20140908.165842,9/8/14 17:22,Breaking,,,,,,ProMED _Ê„Ä„„_¼_ü__
Sierra Leone,Sierra Leone,Ebola,Humans,ru,2758726,PRO/RUS> _Ñ_¡„Û„Ä_±_µ_¦_____µ „_À_ü_«___±___á„Û_µ___ü_µ - _È_ü„É__„Û_¡_«_¼_¡ ___±___È_¡ (___±_á__„Û),http://promedmail.org/direct.php?id=20140908.165842,9/8/14 17:22,Breaking,,,,,,ProMED _Ê„Ä„„_¼_ü__
Nigeria,Nigeria,Ebola,Humans,ru,2758726,PRO/RUS> _Ñ_¡„Û„Ä_±_µ_¦_____µ „_À_ü_«___±___á„Û_µ___ü_µ - _È_ü„É__„Û_¡_«_¼_¡ ___±___È_¡ (___±_á__„Û),http://promedmail.org/direct.php?id=20140908.165842,9/8/14 17:22,Breaking,,,,,,ProMED _Ê„Ä„„_¼_ü__
"Boende, Ìäquateur, Democratic Republic of the Congo",DR Congo,Ebola,Humans,,2756041,PRO/AH/EDR> Ebola virus disease - Congo DR (09): (ET) update,http://promedmail.org/direct.php?id=20140908.2756041,9/8/14 11:57,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2755900,"PRO/AH/EDR> Ebola virus disease - West Africa (154): hospital ships, military logistics",http://promedmail.org/direct.php?id=20140907.2755900,9/7/14 22:26,No Tag,,,,,,ProMED Mail
Sierra Leone,Sierra Leone,Ebola,Humans,,2755900,"PRO/AH/EDR> Ebola virus disease - West Africa (154): hospital ships, military logistics",http://promedmail.org/direct.php?id=20140907.2755900,9/7/14 22:26,No Tag,,,,,,ProMED Mail
Liberia,Liberia,Ebola,Humans,,2755900,"PRO/AH/EDR> Ebola virus disease - West Africa (154): hospital ships, military logistics",http://promedmail.org/direct.php?id=20140907.2755900,9/7/14 22:26,No Tag,,,,,,ProMED Mail
Nigeria,Nigeria,Ebola,Humans,,2755900,"PRO/AH/EDR> Ebola virus disease - West Africa (154): hospital ships, military logistics",http://promedmail.org/direct.php?id=20140907.2755900,9/7/14 22:26,No Tag,,,,,,ProMED Mail
Sierra Leone,Sierra Leone,Ebola,Humans,fr,2754014,PRO/FR> Maladie ÌÊ virus Ebola - Sierra Leone (05): (Est),http://promedmail.org/direct.php?id=20140907.2754014,9/7/14 8:10,No Tag,,,,,,ProMED FranÌ¤ais
Guinea,Guinea,Ebola,Humans,,2754003,PRO/AH/EDR> Ebola virus disease - West Africa (153): hospital ships,http://promedmail.org/direct.php?id=20140906.2754003,9/6/14 16:46,No Tag,,,,,,ProMED Mail
Sierra Leone,Sierra Leone,Ebola,Humans,,2754003,PRO/AH/EDR> Ebola virus disease - West Africa (153): hospital ships,http://promedmail.org/direct.php?id=20140906.2754003,9/6/14 16:46,No Tag,,,,,,ProMED Mail
Liberia,Liberia,Ebola,Humans,,2754003,PRO/AH/EDR> Ebola virus disease - West Africa (153): hospital ships,http://promedmail.org/direct.php?id=20140906.2754003,9/6/14 16:46,No Tag,,,,,,ProMED Mail
Nigeria,Nigeria,Ebola,Humans,,2754003,PRO/AH/EDR> Ebola virus disease - West Africa (153): hospital ships,http://promedmail.org/direct.php?id=20140906.2754003,9/6/14 16:46,No Tag,,,,,,ProMED Mail
Nigeria,Nigeria,Ebola,Humans,,2753389,"PRO/AH/EDR> Ebola virus disease - West Africa (152): region, UN, Nigeria, tests",http://promedmail.org/direct.php?id=20140906.2753389,9/6/14 12:18,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2751783,PRO/EAFR> Ebola virus disease - West Africa (32): WHO update,http://promedmail.org/direct.php?id=20140905.433868,9/5/14 13:44,Breaking,,,,,,ProMED Anglophone Africa
Guinea,Guinea,Ebola,Humans,,2751765,"PRO/AH/EDR> Ebola virus disease - West Africa (151): WHO, UN, African Union",http://promedmail.org/direct.php?id=20140905.2751765,9/5/14 17:52,No Tag,,,,,,ProMED Mail
Sierra Leone,Sierra Leone,Ebola,Humans,,2751765,"PRO/AH/EDR> Ebola virus disease - West Africa (151): WHO, UN, African Union",http://promedmail.org/direct.php?id=20140905.2751765,9/5/14 17:52,No Tag,,,,,,ProMED Mail
Liberia,Liberia,Ebola,Humans,,2751765,"PRO/AH/EDR> Ebola virus disease - West Africa (151): WHO, UN, African Union",http://promedmail.org/direct.php?id=20140905.2751765,9/5/14 17:52,No Tag,,,,,,ProMED Mail
Nigeria,Nigeria,Ebola,Humans,,2751765,"PRO/AH/EDR> Ebola virus disease - West Africa (151): WHO, UN, African Union",http://promedmail.org/direct.php?id=20140905.2751765,9/5/14 17:52,No Tag,,,,,,ProMED Mail
Senegal,Senegal,Ebola,Humans,,2751765,"PRO/AH/EDR> Ebola virus disease - West Africa (151): WHO, UN, African Union",http://promedmail.org/direct.php?id=20140905.2751765,9/5/14 17:52,No Tag,,,,,,ProMED Mail
Central African Republic,Central African Republic,Ebola,Humans,,2751594,"PRO> EVD - Central Africa (02): absence from CAR, comment",http://promedmail.org/direct.php?id=20140905.2751594,9/5/14 18:14,No Tag,,,,,,ProMED Mail
Sierra Leone,Sierra Leone,Ebola,Humans,,2750459,"PRO/SOAS> Ebola virus disease - West Africa (16): WHO, UK vaccine trial, Sierra Leone",http://promedmail.org/direct.php?id=20140906.2750459,9/6/14 13:20,No Tag,,,,,,ProMED South Asia
Liberia,Liberia,Ebola,Humans,,2750459,"PRO/SOAS> Ebola virus disease - West Africa (16): WHO, UK vaccine trial, Sierra Leone",http://promedmail.org/direct.php?id=20140906.2750459,9/6/14 13:20,No Tag,,,,,,ProMED South Asia
Guinea,Guinea,Ebola,Humans,,2750459,"PRO/SOAS> Ebola virus disease - West Africa (16): WHO, UK vaccine trial, Sierra Leone",http://promedmail.org/direct.php?id=20140906.2750459,9/6/14 13:20,No Tag,,,,,,ProMED South Asia
Nigeria,Nigeria,Ebola,Humans,,2750459,"PRO/SOAS> Ebola virus disease - West Africa (16): WHO, UK vaccine trial, Sierra Leone",http://promedmail.org/direct.php?id=20140906.2750459,9/6/14 13:20,No Tag,,,,,,ProMED South Asia
Senegal,Senegal,Ebola,Humans,,2750459,"PRO/SOAS> Ebola virus disease - West Africa (16): WHO, UK vaccine trial, Sierra Leone",http://promedmail.org/direct.php?id=20140906.2750459,9/6/14 13:20,No Tag,,,,,,ProMED South Asia
Guinea,Guinea,Ebola,Humans,es,2749580,PRO/ESP> Virus Ebola - Africa Occidental: rÌÁpida extensiÌ_n de epidemia,http://promedmail.org/direct.php?id=20140904.433665,9/4/14 16:44,Breaking,,,,,,ProMED EspaÌ±ol
Liberia,Liberia,Ebola,Humans,es,2749580,PRO/ESP> Virus Ebola - Africa Occidental: rÌÁpida extensiÌ_n de epidemia,http://promedmail.org/direct.php?id=20140904.433665,9/4/14 16:44,Breaking,,,,,,ProMED EspaÌ±ol
Nigeria,Nigeria,Ebola,Humans,es,2749580,PRO/ESP> Virus Ebola - Africa Occidental: rÌÁpida extensiÌ_n de epidemia,http://promedmail.org/direct.php?id=20140904.433665,9/4/14 16:44,Breaking,,,,,,ProMED EspaÌ±ol
Sierra Leone,Sierra Leone,Ebola,Humans,es,2749580,PRO/ESP> Virus Ebola - Africa Occidental: rÌÁpida extensiÌ_n de epidemia,http://promedmail.org/direct.php?id=20140904.433665,9/4/14 16:44,Breaking,,,,,,ProMED EspaÌ±ol
Nigeria,Nigeria,Ebola,Humans,,2749375,"PRO/EAFR> Ebola virus disease - West Africa (31): Nigeria, WHO update",http://promedmail.org/direct.php?id=20140904.433642,9/4/14 15:48,Breaking,,,,,,ProMED Anglophone Africa
Central African Republic,Central African Republic,Ebola,Humans,,2748411,PRO/AH/EDR> EVD - Central Africa: absence from CAR,http://promedmail.org/direct.php?id=20140904.2748411,9/4/14 16:19,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2748198,"PRO/AH/EDR> Ebola virus disease - West Africa (150): Guinea, CDC, military aid, vaccine",http://promedmail.org/direct.php?id=20140904.2748198,9/4/14 10:57,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2747465,"PRO/SOAS> Ebola virus disease - West Africa (15): WHO, Nigeria, costs, China drug",http://promedmail.org/direct.php?id=20140904.2747465,9/4/14 12:34,No Tag,,,,,,ProMED South Asia
Liberia,Liberia,Ebola,Humans,,2747465,"PRO/SOAS> Ebola virus disease - West Africa (15): WHO, Nigeria, costs, China drug",http://promedmail.org/direct.php?id=20140904.2747465,9/4/14 12:34,No Tag,,,,,,ProMED South Asia
Sierra Leone,Sierra Leone,Ebola,Humans,,2747465,"PRO/SOAS> Ebola virus disease - West Africa (15): WHO, Nigeria, costs, China drug",http://promedmail.org/direct.php?id=20140904.2747465,9/4/14 12:34,No Tag,,,,,,ProMED South Asia
Nigeria,Nigeria,Ebola,Humans,,2747465,"PRO/SOAS> Ebola virus disease - West Africa (15): WHO, Nigeria, costs, China drug",http://promedmail.org/direct.php?id=20140904.2747465,9/4/14 12:34,No Tag,,,,,,ProMED South Asia
Senegal,Senegal,Ebola,Humans,,2747465,"PRO/SOAS> Ebola virus disease - West Africa (15): WHO, Nigeria, costs, China drug",http://promedmail.org/direct.php?id=20140904.2747465,9/4/14 12:34,No Tag,,,,,,ProMED South Asia
"Boende, Ìäquateur, Democratic Republic of the Congo",DR Congo,Ebola,Humans,,2747109,"PRO/AH/EDR> Ebola virus disease - Congo DR (08): (ET) update, WHO",http://promedmail.org/direct.php?id=20140904.2747109,9/4/14 3:06,No Tag,,,,,,ProMED Mail
Nigeria,Nigeria,Ebola,Humans,,2746857,"PRO/AH/EDR> Ebola virus disease - West Africa (149): Nigeria, spread",http://promedmail.org/direct.php?id=20140903.2746857,9/3/14 21:22,No Tag,,,,,,ProMED Mail
Nigeria,Nigeria,Ebola,Humans,es,2746670,"PRO/ESP> Virus Ebola - Nigeria (RIV) (03): nuevos casos, riesgo de extensiÌ_n",http://promedmail.org/direct.php?id=20140903.433410,9/3/14 16:46,Breaking,18,,,,,ProMED EspaÌ±ol
"Port Harcourt, Rivers, Nigeria",Nigeria,Ebola,Humans,es,2746670,"PRO/ESP> Virus Ebola - Nigeria (RIV) (03): nuevos casos, riesgo de extensiÌ_n",http://promedmail.org/direct.php?id=20140903.433410,9/3/14 16:46,Breaking,,,,,,ProMED EspaÌ±ol
Guinea,Guinea,Ebola,Humans,es,2746671,PRO/ESP> Virus Ebola - Guinea (KER): extensiÌ_n de brote a nuevos territorios,http://promedmail.org/direct.php?id=20140903.433412,9/3/14 16:58,Breaking,,,,,,ProMED EspaÌ±ol
"Kerouane, Guinea",Guinea,Ebola,Humans,es,2746671,PRO/ESP> Virus Ebola - Guinea (KER): extensiÌ_n de brote a nuevos territorios,http://promedmail.org/direct.php?id=20140903.433412,9/3/14 16:58,Breaking,,,1,,,ProMED EspaÌ±ol
DR Congo,DR Congo,Ebola,Humans,,2746200,"PRO/SOAS> Ebola virus disease - Congo DR (03): (Equateur), virology, update, MSF",http://promedmail.org/direct.php?id=20140904.2746200,9/4/14 11:51,No Tag,,,,,,ProMED South Asia
Cambodia,Cambodia,Ebola,Humans,,2744546,PRO/MBDS> Ebola virus disease - Cambodia: public health measures,http://promedmail.org/direct.php?id=20140903.2744546,9/3/14 12:05,No Tag,,,,,,ProMED MBDS
DR Congo,DR Congo,Ebola,Humans,pt,2744164,"PRO/PORT> Ebola - RepÌ¼blica DemocrÌÁtica do Congo (02) (ET), surto, investigaÌ¤Ì£o, ausÌ»ncia de relaÌ¤Ì£o com surto na Ìfrica Ocidental",http://promedmail.org/direct.php?id=20140902.2744164,9/2/14 22:31,Breaking,,,,,,ProMED PortuguÌ»s
DR Congo,DR Congo,Ebola,Humans,pt,2744150,"PRO/PORT> Ebola - RepÌ¼blica DemocrÌÁtica do Congo (ET), surto",http://promedmail.org/direct.php?id=20140902.2744150,9/2/14 22:22,Breaking,51,31,,,,ProMED PortuguÌ»s
United States,United States,Ebola,Humans,,2743746,"PRO/AH/EDR> Ebola virus disease - West Africa (148): CDC, WHO, Nigeria, Liberia, more",http://promedmail.org/direct.php?id=20140903.2743746,9/3/14 2:18,No Tag,,,,,,ProMED Mail
Nigeria,Nigeria,Ebola,Humans,,2743746,"PRO/AH/EDR> Ebola virus disease - West Africa (148): CDC, WHO, Nigeria, Liberia, more",http://promedmail.org/direct.php?id=20140903.2743746,9/3/14 2:18,No Tag,,,,,,ProMED Mail
Liberia,Liberia,Ebola,Humans,,2743746,"PRO/AH/EDR> Ebola virus disease - West Africa (148): CDC, WHO, Nigeria, Liberia, more",http://promedmail.org/direct.php?id=20140903.2743746,9/3/14 2:18,No Tag,,,,,,ProMED Mail
DR Congo,DR Congo,Ebola,Humans,,2743219,"PRO/AH/EDR> Ebola virus disease - Congo DR (07): (ET) update, RFI",http://promedmail.org/direct.php?id=20140902.2743219,9/2/14 18:28,No Tag,,,,,,ProMED Mail
Liberia,Liberia,Ebola,Humans,,2740572,"PRO/AH/EDR> Ebola virus disease - West Africa (147): Liberia, new drug, prevention",http://promedmail.org/direct.php?id=20140902.2740572,9/2/14 3:48,No Tag,,,,,,ProMED Mail
Senegal,Senegal,Ebola,Humans,,2739834,"PRO/EAFR> Ebola virus disease - West Africa (30): Senegal ex Guinea, WHO update",http://promedmail.org/direct.php?id=20140901.432880,9/1/14 10:44,Breaking,,,,,,ProMED Anglophone Africa
Guinea,Guinea,Ebola,Humans,,2739834,"PRO/EAFR> Ebola virus disease - West Africa (30): Senegal ex Guinea, WHO update",http://promedmail.org/direct.php?id=20140901.432880,9/1/14 10:44,Breaking,,,,,,ProMED Anglophone Africa
Senegal,Senegal,Ebola,Humans,pt,2738981,"PRO/PORT> Ebola - Brasil (04) (AC), migrantes e refugiados, (ex-Senegal), autoridades governamentais, alerta",http://promedmail.org/direct.php?id=20140901.2738981,9/1/14 21:53,No Tag,,,,,,ProMED PortuguÌ»s
Senegal,Senegal,Ebola,Humans,,2738480,"PRO/AH/EDR> Ebola virus disease - West Africa (146): Senegal, vaccine trial (UK) more",http://promedmail.org/direct.php?id=20140831.2738480,8/31/14 19:09,No Tag,,,,,,ProMED Mail
United Kingdom,United Kingdom,Ebola,Humans,,2738480,"PRO/AH/EDR> Ebola virus disease - West Africa (146): Senegal, vaccine trial (UK) more",http://promedmail.org/direct.php?id=20140831.2738480,8/31/14 19:09,No Tag,,,,,,ProMED Mail
Sudan,Sudan,Ebola,Humans,ar,2738330,"PRO/MENA> Ebola virus disease - Sudan: (West Darfur) ex Chad, 1st susp. case denied, RFI",http://promedmail.org/direct.php?id=20140831.2738330,8/31/14 19:37,No Tag,,,,,,ProMED Middle East
Chad,Chad,Ebola,Humans,ar,2738330,"PRO/MENA> Ebola virus disease - Sudan: (West Darfur) ex Chad, 1st susp. case denied, RFI",http://promedmail.org/direct.php?id=20140831.2738330,8/31/14 19:37,No Tag,,,,,,ProMED Middle East
Sierra Leone,Sierra Leone,Ebola,Humans,es,2738221,PRO/ESP> Virus Ebola - S. Leona: muerte de investigadores y trabajadores de salud,http://promedmail.org/direct.php?id=20140831.432727,8/31/14 13:25,Breaking,,,,,,ProMED EspaÌ±ol
Sierra Leone,Sierra Leone,Ebola,Humans,,2738054,"PRO/AH/EDR> Ebola virus disease - West Africa (145): Sierra Leone, children in dire need",http://promedmail.org/direct.php?id=20140831.2738054,8/31/14 13:16,No Tag,,,,,,ProMED Mail
"Congo, Democratic Republic of the Congo",Republic of Congo,Ebola,Humans,ar,2737681,PRO/MENA> Ebola virus disease - Congo DR: (Equateur),http://promedmail.org/direct.php?id=20140902.2737681,9/2/14 0:52,No Tag,,,,,,ProMED Middle East
Senegal,Senegal,Ebola,Humans,,2737442,"PRO/EAFR> Ebola virus disease - West Africa (29): Senegal ex Guinea, 1st case",http://promedmail.org/direct.php?id=20140831.432649,8/31/14 1:18,Breaking,,,,,,ProMED Anglophone Africa
Guinea,Guinea,Ebola,Humans,,2737442,"PRO/EAFR> Ebola virus disease - West Africa (29): Senegal ex Guinea, 1st case",http://promedmail.org/direct.php?id=20140831.432649,8/31/14 1:18,Breaking,,,,,,ProMED Anglophone Africa
Guinea,Guinea,Ebola,Humans,,2737160,"PRO/AH/EDR> Ebola virus disease - West Africa (144): Liberia, new drugs, prevention, more",http://promedmail.org/direct.php?id=20140830.2737160,8/30/14 21:14,No Tag,,,,,,ProMED Mail
Liberia,Liberia,Ebola,Humans,,2737160,"PRO/AH/EDR> Ebola virus disease - West Africa (144): Liberia, new drugs, prevention, more",http://promedmail.org/direct.php?id=20140830.2737160,8/30/14 21:14,No Tag,,,,,,ProMED Mail
Sierra Leone,Sierra Leone,Ebola,Humans,,2737160,"PRO/AH/EDR> Ebola virus disease - West Africa (144): Liberia, new drugs, prevention, more",http://promedmail.org/direct.php?id=20140830.2737160,8/30/14 21:14,No Tag,,,,,,ProMED Mail
Nigeria,Nigeria,Ebola,Humans,,2737160,"PRO/AH/EDR> Ebola virus disease - West Africa (144): Liberia, new drugs, prevention, more",http://promedmail.org/direct.php?id=20140830.2737160,8/30/14 21:14,No Tag,,,,,,ProMED Mail
"Province de l'Ìäquateur, DR Congo",DR Congo,Ebola,Humans,,2737050,PRO/AH/EDR> Ebola virus disease - Congo DR (06): (ET) update,http://promedmail.org/direct.php?id=20140830.2737050,8/30/14 21:34,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2736842,PRO/EAFR> Ebola virus disease - West Africa (28): WHO update,http://promedmail.org/direct.php?id=20140830.432573,8/30/14 15:24,Breaking,,,,,,ProMED Anglophone Africa
Liberia,Liberia,Ebola,Humans,,2736842,PRO/EAFR> Ebola virus disease - West Africa (28): WHO update,http://promedmail.org/direct.php?id=20140830.432573,8/30/14 15:24,Breaking,,,,,,ProMED Anglophone Africa
Nigeria,Nigeria,Ebola,Humans,,2736842,PRO/EAFR> Ebola virus disease - West Africa (28): WHO update,http://promedmail.org/direct.php?id=20140830.432573,8/30/14 15:24,Breaking,,,,,,ProMED Anglophone Africa
Sierra Leone,Sierra Leone,Ebola,Humans,,2736842,PRO/EAFR> Ebola virus disease - West Africa (28): WHO update,http://promedmail.org/direct.php?id=20140830.432573,8/30/14 15:24,Breaking,,,,,,ProMED Anglophone Africa
Senegal,Senegal,Ebola,Humans,pt,2736451,"PRO/PORT> Ebola - Senegal (ex-GuinÌ©), caso confirmado",http://promedmail.org/direct.php?id=20140830.2736451,8/30/14 11:19,Breaking,,,1,,,ProMED PortuguÌ»s
Guinea,Guinea,Ebola,Humans,pt,2736451,"PRO/PORT> Ebola - Senegal (ex-GuinÌ©), caso confirmado",http://promedmail.org/direct.php?id=20140830.2736451,8/30/14 11:19,Breaking,,,,,,ProMED PortuguÌ»s
Senegal,Senegal,Ebola,Humans,,2735183,"PRO/AH/EDR> Ebola virus disease - West Africa (143): Senegal, Sierra Leone pediatric crisis",http://promedmail.org/direct.php?id=20140829.2735183,8/29/14 21:23,No Tag,,,,,,ProMED Mail
Sierra Leone,Sierra Leone,Ebola,Humans,,2735183,"PRO/AH/EDR> Ebola virus disease - West Africa (143): Senegal, Sierra Leone pediatric crisis",http://promedmail.org/direct.php?id=20140829.2735183,8/29/14 21:23,No Tag,,,,,,ProMED Mail
Senegal,Senegal,Ebola,Humans,,2734739,"PRO/SOAS> Ebola virus disease - West Africa (11): Senegal ex Guinea, 1st case conf.",http://promedmail.org/direct.php?id=20140829.2734739,8/29/14 20:55,No Tag,,,,,,ProMED South Asia
Guinea,Guinea,Ebola,Humans,,2734739,"PRO/SOAS> Ebola virus disease - West Africa (11): Senegal ex Guinea, 1st case conf.",http://promedmail.org/direct.php?id=20140829.2734739,8/29/14 20:55,No Tag,,,,,,ProMED South Asia
Senegal,Senegal,Ebola,Humans,fr,2734697,PRO/FR> Maladie ÌÊ virus Ebola - SÌ©nÌ©gal: (Dakar),http://promedmail.org/direct.php?id=20140830.2734697,8/30/14 13:20,No Tag,,,,,,ProMED FranÌ¤ais
Senegal,Senegal,Ebola,Humans,,2734338,"PRO/AH/EDR> Ebola virus disease - West Africa (142): Senegal ex Guinea, 1st case conf",http://promedmail.org/direct.php?id=20140829.2734338,8/29/14 14:23,No Tag,,,,,,ProMED Mail
Guinea,Guinea,Ebola,Humans,,2734338,"PRO/AH/EDR> Ebola virus disease - West Africa (142): Senegal ex Guinea, 1st case conf",http://promedmail.org/direct.php?id=20140829.2734338,8/29/14 14:23,No Tag,,,,,,ProMED Mail
Senegal,Senegal,Ebola,Humans,es,2734122,PRO/ESP> Virus Ebola - Senegal ex Guinea: aumento record de casos en paÌ_ses afectados,http://promedmail.org/direct.php?id=20140829.432366,8/29/14 11:49,Breaking,,,1,,,ProMED EspaÌ±ol
Guinea,Guinea,Ebola,Humans,es,2734122,PRO/ESP> Virus Ebola - Senegal ex Guinea: aumento record de casos en paÌ_ses afectados,http://promedmail.org/direct.php?id=20140829.432366,8/29/14 11:49,Breaking,,,,,,ProMED EspaÌ±ol
"RÌ©gion de Dakar, Senegal",Senegal,Ebola,Humans,es,2734122,PRO/ESP> Virus Ebola - Senegal ex Guinea: aumento record de casos en paÌ_ses afectados,http://promedmail.org/direct.php?id=20140829.432366,8/29/14 11:49,Breaking,,,1,,,ProMED EspaÌ±ol
Guinea,Guinea,Ebola,Humans,,2732520,"PRO/SOAS> Ebola virus disease - West Africa (12): WHO update, US/Canada vaccine trials",http://promedmail.org/direct.php?id=20140830.2732520,8/30/14 15:48,No Tag,,,,,,ProMED South Asia
Liberia,Liberia,Ebola,Humans,,2732520,"PRO/SOAS> Ebola virus disease - West Africa (12): WHO update, US/Canada vaccine trials",http://promedmail.org/direct.php?id=20140830.2732520,8/30/14 15:48,No Tag,,,,,,ProMED South Asia
Sierra Leone,Sierra Leone,Ebola,Humans,,2732520,"PRO/SOAS> Ebola virus disease - West Africa (12): WHO update, US/Canada vaccine trials",http://promedmail.org/direct.php?id=20140830.2732520,8/30/14 15:48,No Tag,,,,,,ProMED South Asia
Nigeria,Nigeria,Ebola,Humans,,2732520,"PRO/SOAS> Ebola virus disease - West Africa (12): WHO update, US/Canada vaccine trials",http://promedmail.org/direct.php?id=20140830.2732520,8/30/14 15:48,No Tag,,,,,,ProMED South Asia
Senegal,Senegal,Ebola,Humans,,2732520,"PRO/SOAS> Ebola virus disease - West Africa (12): WHO update, US/Canada vaccine trials",http://promedmail.org/direct.php?id=20140830.2732520,8/30/14 15:48,No Tag,,,,,,ProMED South Asia
Nigeria,Nigeria,Ebola,Humans,fr,2731400,PRO/FR> Maladie ÌÊ virus Ebola - Nigeria (03): (Sud-Est),http://promedmail.org/direct.php?id=20140829.2731400,8/29/14 15:06,No Tag,,,,,,ProMED FranÌ¤ais
"Province de l'Ìäquateur, DR Congo",DR Congo,Ebola,Humans,,2730929,"PRO/SOAS> Ebola virus disease - Congo DR (02): (Equateur) WHO, update",http://promedmail.org/direct.php?id=20140829.2730929,8/29/14 15:34,No Tag,,,,,,ProMED South Asia
"Port Harcourt, Rivers, Nigeria",Nigeria,Ebola,Humans,es,2730663,"PRO/ESP> Virus Ebola - Nigeria (RIV) (02): muerte de mÌ©dico, capital provincial",http://promedmail.org/direct.php?id=20140828.432113,8/28/14 11:44,Breaking,,,,1,,ProMED EspaÌ±ol
